kSpeed,kAccuracy,avgTime,ClusterLength,inactivityDuration
7.2785615633869565,1.0,0.13738978385925293,25,0.6773598194122314
17.94584973472531,1.0,0.05572319030761719,2,1.020674228668213
8.266733613026553,1.0,0.12096676230430603,16,1.1242058277130127
7.675095321776184,0.8888888888888888,0.1302915414174398,18,0.7074594497680664
6.662212036598357,1.0,0.15010029619390314,11,
